title,company,location,department,contract_type,remote,sector,publication_date,experience_years,education_level,salaire_min,salaire_max,annual,tools,concepts,job_url,avg_salary,categories
Talent Manager Juridique,Robert Half,Courbevoie,92,CDI,Hybrid,,2024-11-29,1.0,5.0,35000.0,45000.0,True,[],,https://www.hellowork.com/fr-fr/emplois/57664203.html,40000.0,['Other']
Architecte Cloud Azure - Dsi - Nantes,Sopra Steria,Nantes,44,CDI,Hybrid,Technology,2024-11-22,3.0,5.0,,,,[],"['Cloud Architecture', 'Data Governance', 'Data Warehousing', 'Business Intelligence']",https://www.hellowork.com/fr-fr/emplois/58641566.html,,[]
P&C Commercial Uw Expert,GIE Axa,Puteaux,92,CDI,Hybrid,,2024-12-03,,3.0,26400.0,42500.0,True,[],,https://www.hellowork.com/fr-fr/emplois/59072531.html,34450.0,['Other']
Responsable Continuité d'Activité Résilience Opérationnelle et Gestion de Crise,BPCE Assurances,Saint-Grégoire,35,CDI,Hybrid,,2024-11-29,,5.0,,,,[],"['Gestion de Crise', 'Résilience Opérationnelle', ""Continuité d'Activité"", 'DORA', ""Systèmes d'Intelligence Artificielle""]",https://www.hellowork.com/fr-fr/emplois/58958446.html,,['Other']
Fp&A Payroll Specialist,Content Square,Paris,75,CDI,Hybrid,Technology,2024-12-06,5.0,5.0,33000.0,38500.0,True,['Pigment'],"['Payroll Analytics', 'Social Cost Control', 'Data Management', 'Business Intelligence', 'Reporting Tools']",https://www.hellowork.com/fr-fr/emplois/59234939.html,35750.0,['Other']
Architecte Expérimenté Data,JEMS Group,Nantes,44,CDI,Hybrid,Technology,2024-12-17,7.0,5.0,,,,"['S3', 'Azure Storage', 'Redshift', 'Dataiku', 'Gitlab']","['Data Modeling', 'Cloud Computing', 'Data Warehousing', 'Machine Learning', 'DevSecOps']",https://www.hellowork.com/fr-fr/emplois/59569535.html,,['Data Engineer']
Consultant Senior - Expert Risque de Crédit,Square Management,Neuilly-sur-Seine,92,CDI,Hybrid,,2024-12-14,7.0,5.0,,,,"['R', 'Python', 'SAS']","['Machine Learning', 'Data Science', 'Risk Modeling', 'Credit Risk', 'Data Quality']",https://www.hellowork.com/fr-fr/emplois/25309919.html,,[]
Contrôleur de Gestion Programmes et Systèmes d'Information,Safran,Vélizy-Villacoublay,78,CDI,Onsite,Aerospace,2024-12-19,7.0,5.0,35000.0,47500.0,True,"['SAP', 'PowerBI', 'BPC']",,https://www.hellowork.com/fr-fr/emplois/57260496.html,41250.0,['Other']
Market Data Scientist,Richemont,Paris,75,CDI,Hybrid,Commerce,2024-11-28,1.0,5.0,,,,"['GCP', 'Airflow', 'python', 'SQL', 'git']","['Machine Learning', 'Generative AI', 'customer segmentation', 'Mix Marketing Modelling']",https://www.hellowork.com/fr-fr/emplois/58889814.html,,['Data Scientist']
Data Ingénieur - Expert Talend,Thales,Vélizy-Villacoublay,78,CDI,Hybrid,,2024-12-05,5.0,5.0,,,,['Talend'],,https://www.hellowork.com/fr-fr/emplois/57818776.html,,['Data Engineer']
Post-Doctorant - Developpement et Application des Enregistrements de Voltametrie chez l'Homme,Fédération Hospitalière de France,Paris,75,CDD,Onsite,Health,2024-12-20,2.0,5.0,,,,"['Matlab', 'Python', 'R']","['machine-learning', 'in-vivo', 'electrophysiology', 'neurosciences computationnelles']",https://www.hellowork.com/fr-fr/emplois/58527559.html,,['Other']
Chargé de Clientèle - Lesquin,Kiloutou,Lesquin,59,CDI,Onsite,,2024-12-04,7.0,2.0,,,,[],,https://www.hellowork.com/fr-fr/emplois/59148689.html,,['Other']
Cloud Data Engineer Pyspark,Metanext,Sèvres,92,CDI,Hybrid,Technology,2024-11-26,5.0,5.0,50000.0,70000.0,True,"['PySpark', 'Python', 'Jira']","['DEVOPS', 'CI/CD', 'Data Lake', 'Data Warehouse', 'Cloud']",https://www.hellowork.com/fr-fr/emplois/53882190.html,60000.0,['Data Engineer']
Product Cost Engineer,Alstom,Toulouse,31,CDI,Hybrid,Energy,2024-11-30,,5.0,,,,"['Excel', 'CATIA V5']","['Costing', 'Risk Management']",https://www.hellowork.com/fr-fr/emplois/55201276.html,,['Other']
Sales Partner RH,Robert Half,Lyon,69,CDI,Hybrid,,2024-12-02,1.0,5.0,35000.0,40000.0,True,[],,https://www.hellowork.com/fr-fr/emplois/59036784.html,37500.0,['Other']
DevOps Engineer Offer - Nevio - Product Catalogue,Amadeus,Nice,06,CDI,Hybrid,Technology,2024-12-12,2.0,5.0,37500.0,52500.0,True,"['Java', 'Skube', 'Quarkus', 'Kubernetes', 'Docker', 'Jenkins', 'Helm', 'ArgoCD']","['CI/CD', 'GitOps']",https://www.hellowork.com/fr-fr/emplois/59449088.html,45000.0,['Other']
Senior Backend Engineer Python - Celery IA & Machine Learning,Octopus IT,Paris,75,CDI,Hybrid,Technology,2024-12-15,4.0,5.0,60000.0,70000.0,True,"['Python', 'FastAPI', 'Elasticsearch', 'MongoDB', 'RabbitMQ']","['Machine Learning', 'Generative AI', 'CI/CD', 'Asynchronous Architecture']",https://www.hellowork.com/fr-fr/emplois/57414175.html,65000.0,"['Data Scientist', 'Data Engineer']"
Conducteur VL - Permis Eb - Libourne,Kiloutou,Libourne,33,CDI,Onsite,,2024-11-25,7.0,2.0,21622.0,22800.0,True,[],,https://www.hellowork.com/fr-fr/emplois/58755847.html,22211.0,['Other']
Client Service Specialist,Axa IM,Puteaux,92,CDI,Hybrid,,2024-12-22,,5.0,,,,[],,https://www.hellowork.com/fr-fr/emplois/58622789.html,,['Other']
Data Scientist,Davidson Consulting,Rennes,35,CDI,Hybrid,Technology,2024-11-26,2.0,5.0,31000.0,40000.0,True,"['SQL', 'Python']","['Machine Learning', 'Deep Learning', 'Natural Language Processing', 'Image Recognition', 'Fraud Detection']",https://www.hellowork.com/fr-fr/emplois/38128911.html,35500.0,['Data Scientist']
Business Development Representative,Groupe SeLoger,Paris,75,CDI,Hybrid,Real Estate,2024-11-22,1.0,5.0,,,,"['Salesforce', 'Linkedin Navigator', 'Microsoft Excel', 'Google Sheets']",,https://www.hellowork.com/fr-fr/emplois/58659082.html,,['Other']
Data Engineer - Data Scientist,Audensiel Technologies,Luxembourg,,CDI,Hybrid,Technology,2024-12-08,7.0,5.0,,,,"['Python', 'Hadoop', 'Cloudera', 'SQL', 'NoSQL']","['Big Data', 'Data Engineering', 'Data Science', 'Predictive Modeling', 'Analytics']",https://www.hellowork.com/fr-fr/emplois/56761919.html,,"['Data Engineer', 'Data Scientist']"
Data Analyst Senior,Extia,Lille,59,CDI,Hybrid,Technology,2024-12-02,5.0,5.0,40000.0,50000.0,True,"['Power BI', 'Spark', 'Airflow', 'Python', 'Scala', 'SQL', 'Postgre SQL', 'Kubernetes', 'Jenkins', 'Git', 'Maven', 'Ansible']","['Agile', 'Scrum', 'Data Analytics', 'Data Transformation', 'Data Engineering']",https://www.hellowork.com/fr-fr/emplois/56559708.html,45000.0,['Data Analyst']
Ingénieur Data Bi,Omniciel,Aix-en-Provence,13,CDI,Hybrid,Technology,2024-11-24,7.0,5.0,60000.0,70000.0,True,"['SQL', 'Power BI', 'Talend', 'Kafka', 'Hive']","['Data Warehouse', 'Agile', 'ETL', 'Big Data', 'Data Mesh']",https://www.hellowork.com/fr-fr/emplois/57462987.html,65000.0,"['Data Analyst', 'Data Engineer']"
Ingénieur Qa - Energies Renouvelables,Silkhom,Rennes,35,Freelance,Hybrid,,2024-12-07,5.0,5.0,,,,"['Cypress', 'Python', 'Flask', 'PHP', 'Symfony', 'React', 'Docker']",,https://www.hellowork.com/fr-fr/emplois/53024097.html,,['Other']
Data Engineer Expérimenté,EY,La Défense,92,CDI,Hybrid,Technology,2024-12-18,1.0,5.0,,,,"['Python', 'R', 'Spark', 'Talend', 'Kafka']","['DataOps', 'Agile', 'CI/CD', 'AI', 'Business Intelligence']",https://www.hellowork.com/fr-fr/emplois/59646310.html,,['Data Engineer']
Railway - Ingénieur Soutien Logistique Intégré,Alten Ingénieur,Villeneuve-d'Ascq,59,CDI,Hybrid,Technology,2024-12-19,,5.0,,,,[],,https://www.hellowork.com/fr-fr/emplois/59716689.html,,['Other']
Data Analyst,Matmut,Rouen,76,CDI,Hybrid,,2024-12-08,4.0,5.0,45000.0,50000.0,True,"['SAS', 'SQL', 'Python', 'Office', 'PowerBI']",,https://www.hellowork.com/fr-fr/emplois/58009821.html,47500.0,['Data Analyst']
Data Analyst,Anderson RH,Yvelines,78,CDI,Hybrid,,2024-12-17,10.0,5.0,,,,"['SQL', 'Python', 'Micro Strategy', 'Power BI']",,https://www.hellowork.com/fr-fr/emplois/55915707.html,,['Data Analyst']
Ingénieur R&D Mathématiques Appliqués,DEMETER,Orsay,91,CDI,Hybrid,,2024-12-09,7.0,5.0,40000.0,62000.0,True,"['Python', 'Java', 'SQL', 'QGIS', 'GDAL']","['Machine Learning', 'Optimization', 'Data Science', 'Graph Theory', 'Simulation']",https://www.hellowork.com/fr-fr/emplois/59290230.html,51000.0,[]
Purchasing Supplier Engineer Freelance 6 Months,Ekkiden,Sant Andreu de la Barca,,CDI,Hybrid,Technology,2024-12-16,3.0,5.0,,,,[],,https://www.hellowork.com/fr-fr/emplois/59531179.html,,['Other']
Senior Backend Engineer,Adikteev,Paris,75,CDI,Hybrid,Technology,2024-12-07,,5.0,,,,[],,https://www.hellowork.com/fr-fr/emplois/57986982.html,,['Other']
Trait Geneticist,HM.Clause - Groupe Limagrain,Saint-Rémy-de-Provence,13,CDI,Onsite,Agro-food,2024-12-04,5.0,5.0,,,,[],,https://www.hellowork.com/fr-fr/emplois/59136916.html,,['Other']
Group Policy Advisor For European Affairs,GIE Axa,Paris,75,CDI,Hybrid,,2024-12-20,,5.0,,,,[],,https://www.hellowork.com/fr-fr/emplois/59776045.html,,['Other']
Stewarship Analyst,Axa investment managers,Puteaux,92,CDD,Hybrid,,2024-12-09,2.0,5.0,,,,"['Microsoft Office', 'Excel', 'Tableau', 'Power BI']","['ESG', 'Responsible Investment', 'Sustainability', 'Project Management']",https://www.hellowork.com/fr-fr/emplois/59281427.html,,['Data Governance & Quality']
Expert en Ingéniérie Logicielle sur le Catalogue de Détection de la Mission Lisa,CNRS,Nice,06,CDD,Onsite,Research,2024-12-20,,5.0,,,,['python'],,https://www.hellowork.com/fr-fr/emplois/59736466.html,,['Other']
Stage État de l'Art des Solutions Open Source pour l'Utilisation de Modèles de Langage Llm sur des Réseaux Isolé - Défense & Sécurité,Sopra Steria,Le Plessis-Robinson,92,CDI,Hybrid,Technology,2024-12-07,1.0,5.0,,,,"['Linux', 'Podman', 'Kubernetes', 'Git']","['DevSecOps', 'LLM', 'Open Source', 'Airgap', 'Automation']",https://www.hellowork.com/fr-fr/emplois/57938184.html,,[]
Ingénieur DevOps,SII Nouvelle Aquitaine,Bordeaux,33,CDI,Hybrid,Technology,2024-12-01,,5.0,35000.0,50000.0,True,"['Gitlab', 'Jenkins', 'Docker', 'Harbor', 'Keycloak']","['CI/CD', 'MLOPS', 'DEVOPS']",https://www.hellowork.com/fr-fr/emplois/49690745.html,42500.0,['Other']
Data Bi Business Analyst,Axa group operations,Paris,75,CDI,Hybrid,,2024-12-21,5.0,5.0,,,,"['Microsoft', 'Cloud Azure', 'Power BI', 'Servicenow']","['BI', 'Data', 'Customer Experience', 'Optimization', 'SLA']",https://www.hellowork.com/fr-fr/emplois/58581560.html,,['Data Analyst']
Data Scientist Senior,LEA,Montpellier,34,CDI,Hybrid,IT,2024-11-29,7.0,5.0,40000.0,70000.0,True,"['Scala', 'Spark', 'Breeze', 'Kafka', 'AWS']","['Data Science', 'AI', 'Statistics', 'Data Analysis', 'Data Exploration']",https://www.hellowork.com/fr-fr/emplois/58959458.html,55000.0,['Data Scientist']
Directeur Financier Multisites,Alstef Group,Orléans,45,CDI,Hybrid,Industry,2024-12-10,5.0,5.0,,,,[],,https://www.hellowork.com/fr-fr/emplois/59309239.html,,['Other']
Senior Data Engineer,Micropole,Nantes,44,CDI,Hybrid,Technology,2024-12-17,4.0,5.0,,,,"['Azure', 'GCP', 'AWS', 'Spark', 'Scala', 'Python', 'Java', 'R']","['Cloud', 'Data Engineering', 'ETL', 'CI/CD', 'Data Transformation']",https://www.hellowork.com/fr-fr/emplois/59574023.html,,['Data Engineer']
Business Analyst - Nantes Rennes Paris,BPCE Solutions informatiques,Saint-Herblain,44,CDI,Hybrid,,2024-12-19,5.0,5.0,,,,"['Jira', 'Confluence', 'MS365']","['Agile', 'Gestion de projets', 'Conduite du changement', 'Risques', 'Téléphonie']",https://www.hellowork.com/fr-fr/emplois/59704337.html,,['Other']
Data Engineer - IT Compliance Financial Security,Crédit Agricole CIB,Montrouge,92,CDI,Hybrid,,2024-12-08,,5.0,,,,"['Python', 'Java', 'Spark']","['Data Engineering', 'CI/CD']",https://www.hellowork.com/fr-fr/emplois/57988882.html,,['Data Engineer']
Senior Manager - Directeur - Organization Design,Deloitte,Paris,75,CDI,Hybrid,,2024-12-13,8.0,5.0,,,,[],"['Change Management', 'Organization Design', 'Transformation', 'Tech Adoption', 'Human Capital']",https://www.hellowork.com/fr-fr/emplois/51815220.html,,['Other']
Data Analyst - Nantes,HN Services,Nantes,44,CDI,Hybrid,Technology,2024-11-27,5.0,5.0,38000.0,46000.0,True,"['DB2', 'SQL']",,https://www.hellowork.com/fr-fr/emplois/53958287.html,42000.0,['Data Analyst']
Manager SIRH,Sqorus,Paris,75,CDI,Hybrid,Technology,2024-12-04,8.0,5.0,,,,"['Oracle HCM', 'SAP SF', 'CSOD', 'Workday']","['Transformation', 'Digital Strategy', 'Talent Acquisition', 'Performance Management', 'Change Management']",https://www.hellowork.com/fr-fr/emplois/59153119.html,,['Other']
Senior Data Scientist,Cafeyn,Paris,75,CDI,Hybrid,Media,2024-12-22,4.0,5.0,,,,"['Slack', 'Confluence', 'Google Meets']","['Machine Learning', 'NLP', 'Analytics', 'Statistics', 'Data Engineering']",https://www.hellowork.com/fr-fr/emplois/58611127.html,,['Data Scientist']
Data Engineer,Experteam,Nanterre,92,CDI,Hybrid,Technology,2024-12-06,7.0,5.0,,,,"['PostgreSQL', 'MongoDB', 'PowerShell', 'Python', 'SQL']","['ETL', 'business intelligence', 'Data Engineering']",https://www.hellowork.com/fr-fr/emplois/57885325.html,,['Data Engineer']
Consultant Senior en Gestion des Risques Digitaux Paris,EY,La Défense,92,CDI,Hybrid,Technology,2024-12-09,2.0,5.0,,,,"['Aspera SmartTrack', 'Snow Software', 'Flexera', 'ServiceNow', 'IBM', 'Microsoft', 'Oracle']","['Risk Management', 'Digital Transformation', 'Cloud Security', 'AI Governance', 'Data Governance']",https://www.hellowork.com/fr-fr/emplois/56844638.html,,['Other']
Consultant Senior Data Analyst - Financial Services,KPMG,Courbevoie,92,CDI,Hybrid,Technology,2024-12-20,3.0,5.0,,,,"['SQL', 'Python', 'Pandas', 'NumPy', 'Matplotlib', 'Plotly', 'Seaborn', 'Github', 'GitLab', 'Power BI', 'Azure', 'Microsoft Fabric', 'Docker']","['Data Analysis', 'Analytics', 'DataOps', 'DEVOPS', 'Financial Services']",https://www.hellowork.com/fr-fr/emplois/59774039.html,,['Data Analyst']
Product Manager,Critizr,Lille,59,CDI,Hybrid,Technology,2024-12-22,5.0,5.0,,,,['ChatGPT Plus'],"['Customer Experience', 'SaaS', 'AI', 'Agile', 'Analytics']",https://www.hellowork.com/fr-fr/emplois/58611814.html,,['Other']
Data Manager,Groupe Pichet,Pessac,33,CDI,Hybrid,Real Estate,2024-12-01,5.0,5.0,,,,[],,https://www.hellowork.com/fr-fr/emplois/57766155.html,,"['Data Governance & Quality', 'Project Manager (Data)']"
Analyste de Données Sociales,Groupe Alpha,Metz,57,CDI,Hybrid,Education,2024-11-29,,5.0,,,,['Microsoft Excel'],,https://www.hellowork.com/fr-fr/emplois/58911952.html,,['Data Analyst']
Fp&A Bi Specialist,Matawan,Paris,75,CDI,Hybrid,Technology,2024-12-10,,5.0,,,,"['Excel', 'PowerPoint', 'BI restitution tools', 'SAP', 'Google Workspace']","['Business Intelligence', 'Financial Planning', 'Analytics', 'Reporting', 'Project Management']",https://www.hellowork.com/fr-fr/emplois/59308564.html,,['Data Analyst']
Ingénieur Data,Prosol,Chaponnay,69,CDI,Hybrid,Commerce,2024-12-05,5.0,5.0,,,,"['SQL', 'Talend', 'PowerBI', 'Snowflake']",,https://www.hellowork.com/fr-fr/emplois/59170824.html,,['Data Engineer']
Lead DevOps,Externatic,Paris,75,CDI,Hybrid,,2024-12-22,7.0,5.0,60000.0,70000.0,True,"['Docker', 'Kubernetes', 'Terraform', 'Helm', 'Grafana']","['CI/CD', 'DevSecOps', 'Multi-cloud', 'Machine Learning', 'Cloud Infrastructure']",https://www.hellowork.com/fr-fr/emplois/58623555.html,65000.0,['Other']
Biostatisticien - Cellule Epidemiologie,Fédération Hospitalière de France,Paris,75,CDI,Onsite,Health,2024-12-09,,5.0,,,,"['SQL', 'Python', 'R', 'SAS', 'Stata']",,https://www.hellowork.com/fr-fr/emplois/58092100.html,,['Other']
Data Engineer,JEMS Group,Nice,06,CDI,Hybrid,Technology,2024-12-13,3.0,5.0,,,,"['SQL', 'Python', 'JAVA', 'Git', 'Jenkins']","['Data Governance', 'Data Management', 'Data Integration', 'Cloud Computing', 'Big Data']",https://www.hellowork.com/fr-fr/emplois/59460760.html,,['Data Engineer']
Lead Data Engineer,ASI,Nantes,44,CDI,Hybrid,Technology,2024-11-27,10.0,5.0,40000.0,45000.0,True,"['Microsoft Azure', 'SQL', 'Java', 'Talend', 'Spark', 'Kafka NIFI', 'Matillion', 'Airflow', 'Datafactory', 'Glue']","['Data Engineering', 'ETL', 'API Development', 'Cloud Solutions', 'Data Pipeline']",https://www.hellowork.com/fr-fr/emplois/58816736.html,42500.0,['Data Engineer']
Data Engineer,W Recruiter,Lille,59,CDI,Hybrid,,2024-12-17,7.0,5.0,55000.0,60000.0,True,"['Apache Airflow', 'Talend', 'Informatica', 'Python', 'SQL', 'PostgreSQL', 'MySQL', 'MongoDB', 'Cassandra', 'AWS', 'Azure', 'GCP', 'Spark', 'Hadoop', 'Kafka']",,https://www.hellowork.com/fr-fr/emplois/59612521.html,57500.0,['Data Engineer']
Expert Tech Lead Talend,Talan,Paris,75,CDI,Hybrid,Technology,2024-12-10,7.0,5.0,,,,"['Talend', 'AWS', 'Dataiku', 'Tableau', 'Google Analytics 360']","['ETL', 'DataLake', 'DWH', 'Datamarts', 'Big Data']",https://www.hellowork.com/fr-fr/emplois/53104814.html,,['Data Engineer']
Senior Data Analyst - Monster Survivors,Voodoo,Paris,75,CDI,Remote,Technology,2024-12-18,,5.0,,,,[],,https://www.hellowork.com/fr-fr/emplois/59646592.html,,['Data Analyst']
Consultant Cloud & DevOps,Ippon Technologies,Bordeaux,33,CDI,Hybrid,,2024-12-14,,5.0,37500.0,52500.0,True,[],,https://www.hellowork.com/fr-fr/emplois/58273316.html,45000.0,['Other']
Developer,Onepoint,Paris,75,CDI,Hybrid,Technology,2024-11-22,2.0,5.0,,,,"['Python', 'R', '.Net', 'TensorFlow', 'PyTorch']","['Generative AI', 'Data Management', 'Ethical AI', 'Model Deployment', 'Cloud Computing']",https://www.hellowork.com/fr-fr/emplois/52304354.html,,[]
Développeur React Js - IA et Machine Learning - Fintech - Fullremote,Octopus IT,Paris,75,CDI,Remote,Technology,2024-12-15,5.0,5.0,50000.0,65000.0,True,"['JS', 'TypeScript', 'React', 'Redux', 'React testing library', 'FlowType', 'Webpack', 'Tailwind CSS', 'Azure DEVOPS', 'Azure']","['IA', 'Machine Learning', 'SaaS', 'Microfrontend', 'CI/CD']",https://www.hellowork.com/fr-fr/emplois/57414340.html,57500.0,['Data Scientist']
Data Engineer Spécialiste Gcp,Groupagora,Lyon,69,CDI,Hybrid,Technology,2024-12-15,3.0,5.0,50000.0,60000.0,True,"['BigQuery', 'Dataflow', 'Pub/Sub', 'Cloud Storage', 'SQL']","['Data Pipeline', 'Data Security', 'Data Analysis', 'Big Data', 'Business Intelligence']",https://www.hellowork.com/fr-fr/emplois/58304069.html,55000.0,['Data Engineer']
Juriste Contrats Informatiques Senior,Dassault Systèmes,Saint-Cloud,92,CDI,Onsite,Aerospace,2024-12-17,6.0,5.0,,,,[],"['Contrats', 'Cloud Computing', 'Intelligence Artificielle', 'Propriété Intellectuelle']",https://www.hellowork.com/fr-fr/emplois/59598484.html,,['Other']
Product Manager GenAI - NLP,BPCE SA,Paris,75,CDI,Hybrid,,2024-11-26,3.0,5.0,,,,"['AI', 'NLP', 'Data Science', 'Scrum', 'Kanban']","['AI', 'NLP', 'Data Science', 'Product Management', 'Machine Learning']",https://www.hellowork.com/fr-fr/emplois/58764508.html,,"['Project Manager (Data)', 'Data Scientist']"
Data Quality Analyst Senior,BNP Paribas,Paris,75,CDI,Hybrid,,2024-11-28,5.0,5.0,,,,"['Power BI', 'Business Objects']",,https://www.hellowork.com/fr-fr/emplois/52577324.html,,['Data Governance & Quality']
Ingénieur Data - Bi,Cezam,Strasbourg,67,CDI,Hybrid,,2024-12-17,2.0,5.0,35000.0,45000.0,True,"['ETL', 'Bases de données', 'Microsoft On Premise', 'Azure', 'Azure DEVOPS']","['BI', 'Data Solutions', 'Data Integrity', 'Data Performance', 'Data Training']",https://www.hellowork.com/fr-fr/emplois/59632369.html,40000.0,"['Data Engineer', 'Data Analyst']"
Lead Développeur Fullstack Vue.Js - Typescript - Start-Up Legaltech - Fullremote,Octopus IT,Paris,75,CDI,Remote,Technology,2024-12-15,3.0,5.0,70000.0,80000.0,True,"['TypeScript', 'GraphQL', 'PostgreSQL', 'VueJS3', 'Kubernetes', 'Docker']","['Machine Learning', 'Deep Learning']",https://www.hellowork.com/fr-fr/emplois/57414350.html,75000.0,['Other']
Data Engineer,Sia Partners,Paris,75,CDI,Onsite,,2024-12-20,2.0,5.0,,,,"['Python', 'Hadoop', 'Spark', 'Tensorflow', 'Torch']","['Data Engineering', 'Machine Learning', 'ETL', 'Cloud Services', 'Data Science']",https://www.hellowork.com/fr-fr/emplois/58493787.html,,['Data Engineer']
Opérateur de Production,Saint Gobain,Eysines,33,CDI,Onsite,Construction,2024-11-25,,2.0,1865.0,1950.0,False,"['scie', 'plaqueuse', 'commande numérique']",,https://www.hellowork.com/fr-fr/emplois/56304670.html,1907.5,['Other']
Ingénieur Expert Moteurs Electriques Véhicules,Segula Technologies,Saint-Priest,69,CDI,Hybrid,Automotive,2024-12-20,7.0,5.0,,,,[],,https://www.hellowork.com/fr-fr/emplois/58503351.html,,['Other']
Analyste Développeur - Data Scientist,EURO-INFORMATION DEVELOPPEMENTS,Strasbourg,67,CDI,Hybrid,,2024-12-01,3.0,5.0,34000.0,50000.0,True,['Python'],"['Machine Learning', 'Deep Learning']",https://www.hellowork.com/fr-fr/emplois/33257613.html,42000.0,"['Data Scientist', 'Data Analyst']"
Contrôleur de Gestion,Dynamis RH,Neuilly-sur-Seine,92,CDI,Hybrid,Agriculture,2024-12-16,5.0,4.0,40000.0,50000.0,True,"['Sage 100', 'Sage BI']",,https://www.hellowork.com/fr-fr/emplois/59514891.html,45000.0,['Other']
Ingénieur Data,Externatic,Vannes,56,CDI,Hybrid,,2024-12-20,7.0,5.0,42000.0,45000.0,True,"['SQL', 'MS SSIS', 'C#.Net', 'Excel', 'Github']","['ETL', 'Data Analysis', 'Database Administration']",https://www.hellowork.com/fr-fr/emplois/59773262.html,43500.0,['Data Engineer']
DevOps,Amiltone,Marseille,13,CDI,Remote,Technology,2024-12-20,5.0,5.0,37500.0,52500.0,True,"['AWS', 'Git', 'Gitlab', 'Docker', 'Kubernetes', 'Helm', 'PHP', 'Python', 'Terraform']","['IAC', 'CI/CD', 'Containérisation']",https://www.hellowork.com/fr-fr/emplois/59737363.html,45000.0,['Other']
Business Consultant - Métiers et Analyse de Données,Dassault Systèmes,Vélizy-Villacoublay,78,CDI,Onsite,Aerospace,2024-12-12,10.0,5.0,,,,[],"['Data Governance', 'Data Analytics', 'Machine Learning', 'Data Platform', 'Data Lake']",https://www.hellowork.com/fr-fr/emplois/56972040.html,,"['Data Analyst', 'Other']"
Architecte Data,Open,Toulouse,31,CDI,Hybrid,Technology,2024-12-15,,5.0,,,,[],"['Big Data', 'Data Visualisation', 'AI']",https://www.hellowork.com/fr-fr/emplois/58287373.html,,['Data Engineer']
Conducteur VL - Permis Eb - Coignieres,Kiloutou,Coignières,78,CDI,Onsite,,2024-12-07,7.0,2.0,21622.0,22800.0,True,[],,https://www.hellowork.com/fr-fr/emplois/57980535.html,22211.0,['Other']
Responsable Développement Commercial Ite 57 67 54 88 68 90 70,Page Personnel,Nancy,54,CDI,Onsite,,2024-12-19,4.0,2.0,39600.0,40600.0,True,['Salesforce'],,https://www.hellowork.com/fr-fr/emplois/59696827.html,40100.0,['Other']
Senior Data Scientist Media,veepee_france,Saint-Denis,93,CDI,Hybrid,Commerce,2024-11-30,5.0,5.0,,,,"['Spark', 'Scala', 'Python', 'Airflow', 'Trino', 'dbt', 'Kafka', 'Tableau/Microstrategy', 'Metabase', 'AWS', 'GCP', 'PyTorch', 'SparkML', 'Docker', 'NodeJS', 'GraphQL', 'ScyllaDB', 'MongoDB', 'Postgres', 'Gitlab', 'Nomad', 'Terraform']","['Real-Time Bidding', 'Machine Learning', 'NLP', 'Big Data', 'Cloud Computing']",https://www.hellowork.com/fr-fr/emplois/58969383.html,,['Data Scientist']
Senior Site Reliability Engineer,Algolia,Paris,75,CDI,Hybrid,Technology,2024-11-23,4.0,5.0,,,,"['Shell', 'Python', 'Ruby', 'GO', 'Ansible', 'Puppet', 'Chef']","['SRE', 'Cloud Computing', 'Networking', 'Chaos Engineering', 'Automated Testing']",https://www.hellowork.com/fr-fr/emplois/58706958.html,,['Other']
Data Scientist,Audensiel Technologies,Luxembourg,,CDI,Hybrid,Technology,2024-12-19,2.0,5.0,50000.0,85000.0,True,"['Python', 'Hugging Face', 'LangChain', 'Pinecone', 'Weaviate']","['Data Analysis', 'Machine Learning', 'Artificial Intelligence', 'Data Modeling', 'Advanced Analytics']",https://www.hellowork.com/fr-fr/emplois/59711870.html,67500.0,['Data Scientist']
Global Hris Analyst,Havas Group,Puteaux,92,CDI,Hybrid,Media,2024-12-21,1.0,5.0,,,,"['Excel', 'PowerPoint', 'Workday', 'SuccessFactor', 'Oracle']",,https://www.hellowork.com/fr-fr/emplois/59800589.html,,['Data Analyst']
Data Analyst Marketing et Commercial,IRP Auto,Angoulême,16,CDI,Hybrid,,2024-12-06,7.0,4.0,35000.0,43000.0,True,"['SAS', 'SQL', 'R', 'Qlik Sense', 'Excel']","['Data Analysis', 'Marketing Optimization', 'Business Intelligence', 'Reporting', 'Data Modeling']",https://www.hellowork.com/fr-fr/emplois/59238692.html,39000.0,['Data Analyst']
Architecte .Net Expérimenté - Data Web et Mobile,Coexya,Lyon,69,CDI,Hybrid,Technology,2024-12-22,3.0,5.0,50000.0,60000.0,True,"['.Net', 'Azure', 'DEVOPS', 'Git', 'SQLServer']","['Data', 'Agile', 'Micro-services', 'IoT', 'Analytics']",https://www.hellowork.com/fr-fr/emplois/40173396.html,55000.0,['Other']
IT Business Analyst,CMA CGM,Marseille,13,CDI,Hybrid,Transport,2024-12-22,,5.0,,,,"['SQL', 'Oracle']","['B2B', 'EDI', 'Supply Chain', 'Logistics']",https://www.hellowork.com/fr-fr/emplois/57323232.html,,['Data Analyst']
Formateur Cybersécurité,My CS – My Cyber School,Marseille,13,CDD,Onsite,Education,2024-12-09,1.0,5.0,25800.0,36400.0,True,[],"['Cybersecurity', 'Data Protection', 'Risk Management', 'Teaching']",https://www.hellowork.com/fr-fr/emplois/54395617.html,31100.0,['Other']
